,album,artists,duration_ms,explicit,href,id,name,popularity,preview_url,track_number,type,uri,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
76,L'uomo d'affari / Italove,EMMANUELLE,319458,False,https://api.spotify.com/v1/tracks/2upjPXCYscwhOgazz6Remz,2upjPXCYscwhOgazz6Remz,Italove,41,https://p.scdn.co/mp3-preview/7c4d289854ad3999d2d6f53adeadfc1ad7fa9be2?cid=452833d434b043269289f61fa9bfbf09,2,track,spotify:track:2upjPXCYscwhOgazz6Remz,0.455,https://api.spotify.com/v1/audio-analysis/2upjPXCYscwhOgazz6Remz,0.786,319459,0.604,2upjPXCYscwhOgazz6Remz,0.441,11,0.0688,-9.623,1,0.0521,120.413,4,https://api.spotify.com/v1/tracks/2upjPXCYscwhOgazz6Remz,audio_features,spotify:track:2upjPXCYscwhOgazz6Remz,0.7
77,Fixi,Joachim Pastor,355862,False,https://api.spotify.com/v1/tracks/07argueeFtCQCQWyTSgvrZ,07argueeFtCQCQWyTSgvrZ,Laos - Original Mix,9,,2,track,spotify:track:07argueeFtCQCQWyTSgvrZ,0.00473,https://api.spotify.com/v1/audio-analysis/07argueeFtCQCQWyTSgvrZ,0.704,355862,0.623,07argueeFtCQCQWyTSgvrZ,0.891,8,0.104,-9.13,0,0.035,115.996,4,https://api.spotify.com/v1/tracks/07argueeFtCQCQWyTSgvrZ,audio_features,spotify:track:07argueeFtCQCQWyTSgvrZ,0.337
78,Childhood,Chicola,480212,False,https://api.spotify.com/v1/tracks/42RDQMLJJN4ilKdHLY7dxA,42RDQMLJJN4ilKdHLY7dxA,Childhood - Original Mix,32,https://p.scdn.co/mp3-preview/a0448a9aba08214b244b1ca2d535429f7bad8796?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:42RDQMLJJN4ilKdHLY7dxA,0.0296,https://api.spotify.com/v1/audio-analysis/42RDQMLJJN4ilKdHLY7dxA,0.807,480213,0.731,42RDQMLJJN4ilKdHLY7dxA,0.939,6,0.0451,-9.564,0,0.0572,120.0,4,https://api.spotify.com/v1/tracks/42RDQMLJJN4ilKdHLY7dxA,audio_features,spotify:track:42RDQMLJJN4ilKdHLY7dxA,0.538
79,Never Been In Love,Sam Weston,377347,False,https://api.spotify.com/v1/tracks/42LixNzVt4Sahc7nbuib2Z,42LixNzVt4Sahc7nbuib2Z,Never Been In Love (Part III),27,https://p.scdn.co/mp3-preview/597013d1fdb9018d528daa29d1d22aac0283d26c?cid=452833d434b043269289f61fa9bfbf09,2,track,spotify:track:42LixNzVt4Sahc7nbuib2Z,0.0167,https://api.spotify.com/v1/audio-analysis/42LixNzVt4Sahc7nbuib2Z,0.9,377347,0.804,42LixNzVt4Sahc7nbuib2Z,0.171,8,0.0699,-7.34,0,0.099,121.007,4,https://api.spotify.com/v1/tracks/42LixNzVt4Sahc7nbuib2Z,audio_features,spotify:track:42LixNzVt4Sahc7nbuib2Z,0.865
80,Meridian 2016,"Ian Pooley, Swag",389293,False,https://api.spotify.com/v1/tracks/6xHe6WX8MvTmnUhbjO7lJy,6xHe6WX8MvTmnUhbjO7lJy,What's Your Number - Swag FM Mix,28,https://p.scdn.co/mp3-preview/614e5afd0de9359140dcf44527f621ec1eaa068a?cid=452833d434b043269289f61fa9bfbf09,19,track,spotify:track:6xHe6WX8MvTmnUhbjO7lJy,0.0647,https://api.spotify.com/v1/audio-analysis/6xHe6WX8MvTmnUhbjO7lJy,0.762,389293,0.841,6xHe6WX8MvTmnUhbjO7lJy,0.848,11,0.215,-8.285,1,0.053,121.982,4,https://api.spotify.com/v1/tracks/6xHe6WX8MvTmnUhbjO7lJy,audio_features,spotify:track:6xHe6WX8MvTmnUhbjO7lJy,0.893
81,Citron vert EP,Agrume / Lounes,320000,False,https://api.spotify.com/v1/tracks/5gOJxDDQxSzHdhJms02IWW,5gOJxDDQxSzHdhJms02IWW,Tendresse,30,https://p.scdn.co/mp3-preview/f168cb58f705e25861d29513103129226b24ec98?cid=452833d434b043269289f61fa9bfbf09,2,track,spotify:track:5gOJxDDQxSzHdhJms02IWW,0.0167,https://api.spotify.com/v1/audio-analysis/5gOJxDDQxSzHdhJms02IWW,0.802,320000,0.443,5gOJxDDQxSzHdhJms02IWW,0.89,5,0.0942,-10.078,0,0.0788,120.002,4,https://api.spotify.com/v1/tracks/5gOJxDDQxSzHdhJms02IWW,audio_features,spotify:track:5gOJxDDQxSzHdhJms02IWW,0.097
82,PHØENIX,"John Monkman, Pete Tong",375737,False,https://api.spotify.com/v1/tracks/0Q6Zry5Jwt1D7HPDvAnQU1,0Q6Zry5Jwt1D7HPDvAnQU1,PHØENIX,4,,1,track,spotify:track:0Q6Zry5Jwt1D7HPDvAnQU1,0.00539,https://api.spotify.com/v1/audio-analysis/0Q6Zry5Jwt1D7HPDvAnQU1,0.704,375738,0.611,0Q6Zry5Jwt1D7HPDvAnQU1,0.66,6,0.197,-7.764,1,0.0514,121.987,4,https://api.spotify.com/v1/tracks/0Q6Zry5Jwt1D7HPDvAnQU1,audio_features,spotify:track:0Q6Zry5Jwt1D7HPDvAnQU1,0.693
83,Secret Weapons Part 8,Rampa,469808,False,https://api.spotify.com/v1/tracks/5IuTWtuZ2yG5sxUFYpNc62,5IuTWtuZ2yG5sxUFYpNc62,Necessity,1,,1,track,spotify:track:5IuTWtuZ2yG5sxUFYpNc62,0.201,https://api.spotify.com/v1/audio-analysis/5IuTWtuZ2yG5sxUFYpNc62,0.724,469809,0.492,5IuTWtuZ2yG5sxUFYpNc62,0.678,7,0.0976,-11.917,1,0.0405,120.003,4,https://api.spotify.com/v1/tracks/5IuTWtuZ2yG5sxUFYpNc62,audio_features,spotify:track:5IuTWtuZ2yG5sxUFYpNc62,0.126
84,Soul Patrol EP,Chris Stussy,351851,False,https://api.spotify.com/v1/tracks/1OXfYPT2CYSkwXsok84StZ,1OXfYPT2CYSkwXsok84StZ,Soul Patrol,26,https://p.scdn.co/mp3-preview/7cc130d975291126e157f711bc99b788157ee812?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:1OXfYPT2CYSkwXsok84StZ,0.0459,https://api.spotify.com/v1/audio-analysis/1OXfYPT2CYSkwXsok84StZ,0.922,351851,0.609,1OXfYPT2CYSkwXsok84StZ,0.846,2,0.056,-7.737,0,0.125,121.007,4,https://api.spotify.com/v1/tracks/1OXfYPT2CYSkwXsok84StZ,audio_features,spotify:track:1OXfYPT2CYSkwXsok84StZ,0.298
85,Where Eye,Samma Lone,358991,False,https://api.spotify.com/v1/tracks/390XcjdGFL4WB6j0yzqzrR,390XcjdGFL4WB6j0yzqzrR,Where Eye - Original Mix,26,https://p.scdn.co/mp3-preview/88747265820064ec95b909c60b46d6835c153877?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:390XcjdGFL4WB6j0yzqzrR,0.041,https://api.spotify.com/v1/audio-analysis/390XcjdGFL4WB6j0yzqzrR,0.824,358992,0.652,390XcjdGFL4WB6j0yzqzrR,0.00138,11,0.0861,-14.231,0,0.165,119.006,4,https://api.spotify.com/v1/tracks/390XcjdGFL4WB6j0yzqzrR,audio_features,spotify:track:390XcjdGFL4WB6j0yzqzrR,0.365
86,This Story Until Now,Joris Voorn,349767,False,https://api.spotify.com/v1/tracks/6yS1nkZFsQAx0qSqCc7gve,6yS1nkZFsQAx0qSqCc7gve,Dawn - Green Mix,30,https://p.scdn.co/mp3-preview/c546a4906bfef77736eeb8117308d44978f06153?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:6yS1nkZFsQAx0qSqCc7gve,0.00132,https://api.spotify.com/v1/audio-analysis/6yS1nkZFsQAx0qSqCc7gve,0.768,349767,0.591,6yS1nkZFsQAx0qSqCc7gve,0.914,9,0.0837,-10.157,0,0.0575,125.001,4,https://api.spotify.com/v1/tracks/6yS1nkZFsQAx0qSqCc7gve,audio_features,spotify:track:6yS1nkZFsQAx0qSqCc7gve,0.506
87,Ortygia EP,"Fabio Montana, Love Over Entropy",549360,False,https://api.spotify.com/v1/tracks/582Jhj7XimzSYRhv63EX4x,582Jhj7XimzSYRhv63EX4x,Ortygia - Love Over Entropy Repatterning,27,https://p.scdn.co/mp3-preview/1e399da7114d7f5fe4013ff969faae7d58260118?cid=452833d434b043269289f61fa9bfbf09,2,track,spotify:track:582Jhj7XimzSYRhv63EX4x,0.00212,https://api.spotify.com/v1/audio-analysis/582Jhj7XimzSYRhv63EX4x,0.8,549361,0.714,582Jhj7XimzSYRhv63EX4x,0.889,5,0.0786,-12.747,1,0.0544,122.005,3,https://api.spotify.com/v1/tracks/582Jhj7XimzSYRhv63EX4x,audio_features,spotify:track:582Jhj7XimzSYRhv63EX4x,0.347
88,Got Me Feeling,Dirt Loopz Makerz,384793,False,https://api.spotify.com/v1/tracks/06CbDIpedDzxwuruPmQsEN,06CbDIpedDzxwuruPmQsEN,Got Me Feeling,26,https://p.scdn.co/mp3-preview/4bce6c41eaafa20dd8cca3511038baf19baccb98?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:06CbDIpedDzxwuruPmQsEN,0.00577,https://api.spotify.com/v1/audio-analysis/06CbDIpedDzxwuruPmQsEN,0.797,384793,0.943,06CbDIpedDzxwuruPmQsEN,0.592,1,0.497,-7.405,0,0.0624,121.044,4,https://api.spotify.com/v1/tracks/06CbDIpedDzxwuruPmQsEN,audio_features,spotify:track:06CbDIpedDzxwuruPmQsEN,0.742
90,EEE,Ensam,367956,False,https://api.spotify.com/v1/tracks/5vJBQOnW6oIHAyKci8D6lE,5vJBQOnW6oIHAyKci8D6lE,Relaxation,26,https://p.scdn.co/mp3-preview/7f2b011488d6591758c06167d3cb45f128184ab0?cid=452833d434b043269289f61fa9bfbf09,3,track,spotify:track:5vJBQOnW6oIHAyKci8D6lE,0.211,https://api.spotify.com/v1/audio-analysis/5vJBQOnW6oIHAyKci8D6lE,0.805,367957,0.523,5vJBQOnW6oIHAyKci8D6lE,0.915,6,0.111,-14.392,1,0.0793,124.013,4,https://api.spotify.com/v1/tracks/5vJBQOnW6oIHAyKci8D6lE,audio_features,spotify:track:5vJBQOnW6oIHAyKci8D6lE,0.41
91,Before Time Altered Them,Bakradze,237817,False,https://api.spotify.com/v1/tracks/1M0d1zJCH9G5UbXXHUBtli,1M0d1zJCH9G5UbXXHUBtli,Sea Of Steps,33,https://p.scdn.co/mp3-preview/70f2662e372e03ef4594ec5752559dc4f67da9ea?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:1M0d1zJCH9G5UbXXHUBtli,0.2,https://api.spotify.com/v1/audio-analysis/1M0d1zJCH9G5UbXXHUBtli,0.738,237817,0.724,1M0d1zJCH9G5UbXXHUBtli,0.816,8,0.166,-11.852,1,0.135,122.035,4,https://api.spotify.com/v1/tracks/1M0d1zJCH9G5UbXXHUBtli,audio_features,spotify:track:1M0d1zJCH9G5UbXXHUBtli,0.209
93,Runes #1,Ten Walls,355000,False,https://api.spotify.com/v1/tracks/7nInKQldBvJV5uEquNMPrC,7nInKQldBvJV5uEquNMPrC,Trevor C. Belmont,34,https://p.scdn.co/mp3-preview/7f020db301250ef7a6713cbf1fe09107e0414637?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:7nInKQldBvJV5uEquNMPrC,0.771,https://api.spotify.com/v1/audio-analysis/7nInKQldBvJV5uEquNMPrC,0.76,355000,0.682,7nInKQldBvJV5uEquNMPrC,0.943,0,0.12,-13.79,1,0.0392,120.004,4,https://api.spotify.com/v1/tracks/7nInKQldBvJV5uEquNMPrC,audio_features,spotify:track:7nInKQldBvJV5uEquNMPrC,0.57
94,You Got to Love Me,David August,359166,False,https://api.spotify.com/v1/tracks/7uRRcR7qb7nJSaLfSQlWiL,7uRRcR7qb7nJSaLfSQlWiL,You Got to Love Me,55,https://p.scdn.co/mp3-preview/b6048b94e09f8723cb9e48d858f4f0306eab505f?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:7uRRcR7qb7nJSaLfSQlWiL,0.137,https://api.spotify.com/v1/audio-analysis/7uRRcR7qb7nJSaLfSQlWiL,0.766,359166,0.396,7uRRcR7qb7nJSaLfSQlWiL,0.0436,7,0.052,-12.673,0,0.0406,113.005,4,https://api.spotify.com/v1/tracks/7uRRcR7qb7nJSaLfSQlWiL,audio_features,spotify:track:7uRRcR7qb7nJSaLfSQlWiL,0.181
95,Odd EP,Fabian Kash,344297,False,https://api.spotify.com/v1/tracks/1IQLF1Nk1IqDChz1wV6CU4,1IQLF1Nk1IqDChz1wV6CU4,Chrome - Original Mix,28,https://p.scdn.co/mp3-preview/7a00a407465439bf21e657e9cbeadac30fb34245?cid=452833d434b043269289f61fa9bfbf09,2,track,spotify:track:1IQLF1Nk1IqDChz1wV6CU4,0.000206,https://api.spotify.com/v1/audio-analysis/1IQLF1Nk1IqDChz1wV6CU4,0.794,344298,0.831,1IQLF1Nk1IqDChz1wV6CU4,0.948,5,0.0664,-11.167,1,0.0602,118.014,4,https://api.spotify.com/v1/tracks/1IQLF1Nk1IqDChz1wV6CU4,audio_features,spotify:track:1IQLF1Nk1IqDChz1wV6CU4,0.205
96,Woo,Monkey Safari,445005,False,https://api.spotify.com/v1/tracks/2NqJTBDFwueP6FhxyhAdYY,2NqJTBDFwueP6FhxyhAdYY,Verso,27,https://p.scdn.co/mp3-preview/5715ff51a18e97cbfbcff9ee26e532223013e77e?cid=452833d434b043269289f61fa9bfbf09,2,track,spotify:track:2NqJTBDFwueP6FhxyhAdYY,0.13,https://api.spotify.com/v1/audio-analysis/2NqJTBDFwueP6FhxyhAdYY,0.661,445005,0.663,2NqJTBDFwueP6FhxyhAdYY,0.871,7,0.088,-14.105,1,0.0436,122.996,4,https://api.spotify.com/v1/tracks/2NqJTBDFwueP6FhxyhAdYY,audio_features,spotify:track:2NqJTBDFwueP6FhxyhAdYY,0.166
97,Dvala,Skymning,426206,False,https://api.spotify.com/v1/tracks/1HbBjivKSEOBUhp74a1e9N,1HbBjivKSEOBUhp74a1e9N,Valv,28,https://p.scdn.co/mp3-preview/fb3dec88c036bb4212388e70d1957779114f3ef0?cid=452833d434b043269289f61fa9bfbf09,3,track,spotify:track:1HbBjivKSEOBUhp74a1e9N,0.532,https://api.spotify.com/v1/audio-analysis/1HbBjivKSEOBUhp74a1e9N,0.855,426207,0.486,1HbBjivKSEOBUhp74a1e9N,0.877,5,0.108,-14.969,0,0.108,116.02,4,https://api.spotify.com/v1/tracks/1HbBjivKSEOBUhp74a1e9N,audio_features,spotify:track:1HbBjivKSEOBUhp74a1e9N,0.147
99,Divisions Chirality,DJ Tennis,493781,False,https://api.spotify.com/v1/tracks/3JAh3I2jgBrRmQ8pHvLwGI,3JAh3I2jgBrRmQ8pHvLwGI,Chirality,2,,2,track,spotify:track:3JAh3I2jgBrRmQ8pHvLwGI,0.0378,https://api.spotify.com/v1/audio-analysis/3JAh3I2jgBrRmQ8pHvLwGI,0.698,493782,0.541,3JAh3I2jgBrRmQ8pHvLwGI,0.866,7,0.105,-11.597,1,0.0578,119.99,4,https://api.spotify.com/v1/tracks/3JAh3I2jgBrRmQ8pHvLwGI,audio_features,spotify:track:3JAh3I2jgBrRmQ8pHvLwGI,0.365
100,Love Apparel,"Lorenzo Dada, Axel Boman",437647,False,https://api.spotify.com/v1/tracks/4bM1piaebZzqD9wEo2EmvP,4bM1piaebZzqD9wEo2EmvP,Love Apparel - Axel Boman remix,28,https://p.scdn.co/mp3-preview/3a887628438fa5727f7b400262f446c88251e7c6?cid=452833d434b043269289f61fa9bfbf09,4,track,spotify:track:4bM1piaebZzqD9wEo2EmvP,0.0378,https://api.spotify.com/v1/audio-analysis/4bM1piaebZzqD9wEo2EmvP,0.54,437648,0.463,4bM1piaebZzqD9wEo2EmvP,0.483,6,0.292,-10.966,1,0.0613,116.922,4,https://api.spotify.com/v1/tracks/4bM1piaebZzqD9wEo2EmvP,audio_features,spotify:track:4bM1piaebZzqD9wEo2EmvP,0.386
101,Trust Me,"Mr. Tophat, Robyn",200800,False,https://api.spotify.com/v1/tracks/4bYgLxe51TQpmmTX0Kit6K,4bYgLxe51TQpmmTX0Kit6K,Trust Me - Radio Edit (Feat. Robyn),37,https://p.scdn.co/mp3-preview/b19e9e747ca30aa2822507c805aee4fde4ab55df?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:4bYgLxe51TQpmmTX0Kit6K,0.296,https://api.spotify.com/v1/audio-analysis/4bYgLxe51TQpmmTX0Kit6K,0.777,200800,0.681,4bYgLxe51TQpmmTX0Kit6K,0.782,10,0.0803,-8.688,1,0.0418,126.034,4,https://api.spotify.com/v1/tracks/4bYgLxe51TQpmmTX0Kit6K,audio_features,spotify:track:4bYgLxe51TQpmmTX0Kit6K,0.339
102,Vermillion,"Damian Lazarus & The Ancient Moons, Damian Lazarus, Agoria",406155,False,https://api.spotify.com/v1/tracks/6HdgJBpLP9fYh1dzKykKLU,6HdgJBpLP9fYh1dzKykKLU,Vermillion - Agoria Remix,2,,3,track,spotify:track:6HdgJBpLP9fYh1dzKykKLU,0.000599,https://api.spotify.com/v1/audio-analysis/6HdgJBpLP9fYh1dzKykKLU,0.775,406156,0.773,6HdgJBpLP9fYh1dzKykKLU,0.0448,7,0.151,-8.377,1,0.0357,116.988,4,https://api.spotify.com/v1/tracks/6HdgJBpLP9fYh1dzKykKLU,audio_features,spotify:track:6HdgJBpLP9fYh1dzKykKLU,0.145
103,Felt This (feat. Brittany Foster),With You.,370560,False,https://api.spotify.com/v1/tracks/38YG2VoGqYmaPjAqfozhyz,38YG2VoGqYmaPjAqfozhyz,Felt This (Original Mix) (feat. Brittany Foster),35,,1,track,spotify:track:38YG2VoGqYmaPjAqfozhyz,0.0408,https://api.spotify.com/v1/audio-analysis/38YG2VoGqYmaPjAqfozhyz,0.796,370560,0.648,38YG2VoGqYmaPjAqfozhyz,0.654,3,0.187,-8.099,1,0.0743,124.988,4,https://api.spotify.com/v1/tracks/38YG2VoGqYmaPjAqfozhyz,audio_features,spotify:track:38YG2VoGqYmaPjAqfozhyz,0.193
