,album,artists,duration_ms,explicit,href,id,name,popularity,preview_url,track_number,type,uri,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
72,Under The Blacklight (Standard Version),Rilo Kiley,216973,False,https://api.spotify.com/v1/tracks/0ieqq1wbtso2UjJWPqJ5Xc,0ieqq1wbtso2UjJWPqJ5Xc,Silver Lining,57,https://p.scdn.co/mp3-preview/0c06251b92aa74b9f4bfebea94e30c92d8fb7b94?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:0ieqq1wbtso2UjJWPqJ5Xc,0.289,https://api.spotify.com/v1/audio-analysis/0ieqq1wbtso2UjJWPqJ5Xc,0.709,216973,0.53,0ieqq1wbtso2UjJWPqJ5Xc,4.54e-05,7,0.0929,-4.985,1,0.0288,117.11,4,https://api.spotify.com/v1/tracks/0ieqq1wbtso2UjJWPqJ5Xc,audio_features,spotify:track:0ieqq1wbtso2UjJWPqJ5Xc,0.686
73,Jungle,Jungle,181772,False,https://api.spotify.com/v1/tracks/07tOsOR7E9zW89v2FqzsdG,07tOsOR7E9zW89v2FqzsdG,Busy Earnin',52,https://p.scdn.co/mp3-preview/aeb7f40920f48fd89460be0e5580cfa4d262ff6e?cid=452833d434b043269289f61fa9bfbf09,3,track,spotify:track:07tOsOR7E9zW89v2FqzsdG,0.209,https://api.spotify.com/v1/audio-analysis/07tOsOR7E9zW89v2FqzsdG,0.457,181773,0.883,07tOsOR7E9zW89v2FqzsdG,5.11e-06,10,0.0912,-5.61,0,0.0376,99.937,4,https://api.spotify.com/v1/tracks/07tOsOR7E9zW89v2FqzsdG,audio_features,spotify:track:07tOsOR7E9zW89v2FqzsdG,0.719
74,A Moon Shaped Pool,Radiohead,220609,False,https://api.spotify.com/v1/tracks/3pcCifdPTc2BbqmWpEhtUd,3pcCifdPTc2BbqmWpEhtUd,Burn the Witch,63,https://p.scdn.co/mp3-preview/c5b0b198ee3f045960106e9957550e4610555d7d?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:3pcCifdPTc2BbqmWpEhtUd,0.303,https://api.spotify.com/v1/audio-analysis/3pcCifdPTc2BbqmWpEhtUd,0.541,220609,0.847,3pcCifdPTc2BbqmWpEhtUd,0.271,11,0.109,-6.52,1,0.0297,148.937,4,https://api.spotify.com/v1/tracks/3pcCifdPTc2BbqmWpEhtUd,audio_features,spotify:track:3pcCifdPTc2BbqmWpEhtUd,0.625
75,No No No,Beirut,170640,False,https://api.spotify.com/v1/tracks/3Ni6ZPaSxnvzWTpP9chwY4,3Ni6ZPaSxnvzWTpP9chwY4,No No No,59,https://p.scdn.co/mp3-preview/cd23091da0b9dd89cb549754bb41f4574e1291f8?cid=452833d434b043269289f61fa9bfbf09,2,track,spotify:track:3Ni6ZPaSxnvzWTpP9chwY4,0.391,https://api.spotify.com/v1/audio-analysis/3Ni6ZPaSxnvzWTpP9chwY4,0.617,170640,0.874,3Ni6ZPaSxnvzWTpP9chwY4,0.363,0,0.466,-7.014,1,0.0358,89.596,4,https://api.spotify.com/v1/tracks/3Ni6ZPaSxnvzWTpP9chwY4,audio_features,spotify:track:3Ni6ZPaSxnvzWTpP9chwY4,0.961
76,Barchords,Bahamas,236720,False,https://api.spotify.com/v1/tracks/25J4d78ESH2MgAJoIakB8O,25J4d78ESH2MgAJoIakB8O,Lost In The Light,60,,1,track,spotify:track:25J4d78ESH2MgAJoIakB8O,0.804,https://api.spotify.com/v1/audio-analysis/25J4d78ESH2MgAJoIakB8O,0.601,236720,0.262,25J4d78ESH2MgAJoIakB8O,0.0012,2,0.111,-8.743,1,0.0344,76.349,4,https://api.spotify.com/v1/tracks/25J4d78ESH2MgAJoIakB8O,audio_features,spotify:track:25J4d78ESH2MgAJoIakB8O,0.213
77,This Is Happening,LCD Soundsystem,536471,False,https://api.spotify.com/v1/tracks/2cmRpmO04TLaKPzmAzySYZ,2cmRpmO04TLaKPzmAzySYZ,Dance Yrself Clean,64,https://p.scdn.co/mp3-preview/1fee1a25077587b659573aeb878a66981c7c3926?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:2cmRpmO04TLaKPzmAzySYZ,0.00557,https://api.spotify.com/v1/audio-analysis/2cmRpmO04TLaKPzmAzySYZ,0.739,536471,0.611,2cmRpmO04TLaKPzmAzySYZ,0.725,11,0.04,-9.829,1,0.0622,98.004,4,https://api.spotify.com/v1/tracks/2cmRpmO04TLaKPzmAzySYZ,audio_features,spotify:track:2cmRpmO04TLaKPzmAzySYZ,0.789
78,Slave Ambient,The War On Drugs,213920,False,https://api.spotify.com/v1/tracks/071j0M72wZvQaNBN45onaM,071j0M72wZvQaNBN45onaM,Baby Missiles,4,,10,track,spotify:track:071j0M72wZvQaNBN45onaM,0.00165,https://api.spotify.com/v1/audio-analysis/071j0M72wZvQaNBN45onaM,0.238,213920,0.925,071j0M72wZvQaNBN45onaM,0.00682,1,0.303,-5.373,1,0.0536,193.251,4,https://api.spotify.com/v1/tracks/071j0M72wZvQaNBN45onaM,audio_features,spotify:track:071j0M72wZvQaNBN45onaM,0.81
79,Big Echo,The Morning Benders,317426,False,https://api.spotify.com/v1/tracks/2ARB3fKvRkMGhAtZuTnE5J,2ARB3fKvRkMGhAtZuTnE5J,Excuses,53,https://p.scdn.co/mp3-preview/285a2787c958902e4add1cff216d0e0840f7d737?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:2ARB3fKvRkMGhAtZuTnE5J,0.365,https://api.spotify.com/v1/audio-analysis/2ARB3fKvRkMGhAtZuTnE5J,0.438,317427,0.806,2ARB3fKvRkMGhAtZuTnE5J,0.0551,5,0.237,-5.717,1,0.0395,96.156,3,https://api.spotify.com/v1/tracks/2ARB3fKvRkMGhAtZuTnE5J,audio_features,spotify:track:2ARB3fKvRkMGhAtZuTnE5J,0.473
80,Broken Bells,Broken Bells,232200,False,https://api.spotify.com/v1/tracks/5cwN1htZyoWqZCc33f3RfE,5cwN1htZyoWqZCc33f3RfE,The High Road,67,https://p.scdn.co/mp3-preview/5db92ef35b68e5a2452e5768b58c7fb402701e00?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:5cwN1htZyoWqZCc33f3RfE,0.0682,https://api.spotify.com/v1/audio-analysis/5cwN1htZyoWqZCc33f3RfE,0.61,232200,0.637,5cwN1htZyoWqZCc33f3RfE,6.12e-06,0,0.284,-6.574,1,0.0238,79.955,4,https://api.spotify.com/v1/tracks/5cwN1htZyoWqZCc33f3RfE,audio_features,spotify:track:5cwN1htZyoWqZCc33f3RfE,0.572
81,Merriweather Post Pavilion,Animal Collective,340786,False,https://api.spotify.com/v1/tracks/1kn0qoZsAYz2IEOSmWGrvX,1kn0qoZsAYz2IEOSmWGrvX,My Girls,24,,2,track,spotify:track:1kn0qoZsAYz2IEOSmWGrvX,0.256,https://api.spotify.com/v1/audio-analysis/1kn0qoZsAYz2IEOSmWGrvX,0.508,340787,0.953,1kn0qoZsAYz2IEOSmWGrvX,0.0445,4,0.929,-6.031,0,0.0806,119.973,4,https://api.spotify.com/v1/tracks/1kn0qoZsAYz2IEOSmWGrvX,audio_features,spotify:track:1kn0qoZsAYz2IEOSmWGrvX,0.559
82,Inside In / Inside Out,The Kooks,203506,False,https://api.spotify.com/v1/tracks/2RUhtNBh43RtSg0WBPPq3m,2RUhtNBh43RtSg0WBPPq3m,Naive,63,,9,track,spotify:track:2RUhtNBh43RtSg0WBPPq3m,0.0688,https://api.spotify.com/v1/audio-analysis/2RUhtNBh43RtSg0WBPPq3m,0.547,203507,0.816,2RUhtNBh43RtSg0WBPPq3m,0.0,8,0.127,-6.165,0,0.0624,102.765,4,https://api.spotify.com/v1/tracks/2RUhtNBh43RtSg0WBPPq3m,audio_features,spotify:track:2RUhtNBh43RtSg0WBPPq3m,0.734
83,Surfer Rosa (Remastered),Pixies,236973,False,https://api.spotify.com/v1/tracks/6mcxQ1Y3uQRU0IHsvdNLH1,6mcxQ1Y3uQRU0IHsvdNLH1,Where Is My Mind?,67,https://p.scdn.co/mp3-preview/5ecbfac4d7b32924d4851b8e50d6d725e25c1c8c?cid=452833d434b043269289f61fa9bfbf09,7,track,spotify:track:6mcxQ1Y3uQRU0IHsvdNLH1,0.0189,https://api.spotify.com/v1/audio-analysis/6mcxQ1Y3uQRU0IHsvdNLH1,0.523,236973,0.442,6mcxQ1Y3uQRU0IHsvdNLH1,0.000494,4,0.0784,-14.121,1,0.0347,81.083,4,https://api.spotify.com/v1/tracks/6mcxQ1Y3uQRU0IHsvdNLH1,audio_features,spotify:track:6mcxQ1Y3uQRU0IHsvdNLH1,0.28
84,Brazil,Declan McKenna,252306,False,https://api.spotify.com/v1/tracks/5ftdTvmQjjsL23t7jxADfI,5ftdTvmQjjsL23t7jxADfI,Brazil,67,https://p.scdn.co/mp3-preview/2620d558c561a044652afe64043139d6bb14d6b1?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:5ftdTvmQjjsL23t7jxADfI,0.0918,https://api.spotify.com/v1/audio-analysis/5ftdTvmQjjsL23t7jxADfI,0.689,252307,0.617,5ftdTvmQjjsL23t7jxADfI,2.02e-05,4,0.0816,-5.196,1,0.0289,121.062,4,https://api.spotify.com/v1/tracks/5ftdTvmQjjsL23t7jxADfI,audio_features,spotify:track:5ftdTvmQjjsL23t7jxADfI,0.676
85,What Went Down,Foals,244293,False,https://api.spotify.com/v1/tracks/53L6A3I9vf7rgEZnMzx54E,53L6A3I9vf7rgEZnMzx54E,Mountain At My Gates,70,https://p.scdn.co/mp3-preview/8814a6a480833a971a92e75476787a8d5ad82987?cid=452833d434b043269289f61fa9bfbf09,2,track,spotify:track:53L6A3I9vf7rgEZnMzx54E,0.0025,https://api.spotify.com/v1/audio-analysis/53L6A3I9vf7rgEZnMzx54E,0.495,244293,0.931,53L6A3I9vf7rgEZnMzx54E,0.0783,2,0.246,-5.336,0,0.0469,104.05,4,https://api.spotify.com/v1/tracks/53L6A3I9vf7rgEZnMzx54E,audio_features,spotify:track:53L6A3I9vf7rgEZnMzx54E,0.609
86,Silent Alarm (U.S. Version),Bloc Party,196613,False,https://api.spotify.com/v1/tracks/2YxXuCdbUpil3P7tRjhW1t,2YxXuCdbUpil3P7tRjhW1t,Banquet,57,https://p.scdn.co/mp3-preview/4237d93bd0524cb82dad3eb425acf6b96daf22ee?cid=452833d434b043269289f61fa9bfbf09,4,track,spotify:track:2YxXuCdbUpil3P7tRjhW1t,0.000139,https://api.spotify.com/v1/audio-analysis/2YxXuCdbUpil3P7tRjhW1t,0.578,196613,0.892,2YxXuCdbUpil3P7tRjhW1t,0.0111,10,0.215,-7.952,0,0.0441,150.253,4,https://api.spotify.com/v1/tracks/2YxXuCdbUpil3P7tRjhW1t,audio_features,spotify:track:2YxXuCdbUpil3P7tRjhW1t,0.896
88,Fleet Foxes,Fleet Foxes,147026,False,https://api.spotify.com/v1/tracks/1Er5JMNcguoBMFXxwZ7BWH,1Er5JMNcguoBMFXxwZ7BWH,White Winter Hymnal,64,https://p.scdn.co/mp3-preview/2451c6ca4ad5edc0002c847c61af69ced4dfce53?cid=452833d434b043269289f61fa9bfbf09,2,track,spotify:track:1Er5JMNcguoBMFXxwZ7BWH,0.437,https://api.spotify.com/v1/audio-analysis/1Er5JMNcguoBMFXxwZ7BWH,0.629,147027,0.534,1Er5JMNcguoBMFXxwZ7BWH,3.33e-06,6,0.328,-9.054,0,0.0267,124.964,4,https://api.spotify.com/v1/tracks/1Er5JMNcguoBMFXxwZ7BWH,audio_features,spotify:track:1Er5JMNcguoBMFXxwZ7BWH,0.66
89,Fever To Tell (Explicit Version),Yeah Yeah Yeahs,219760,False,https://api.spotify.com/v1/tracks/4EwNG7uCvLEm5a6KgerCHf,4EwNG7uCvLEm5a6KgerCHf,Maps,10,,9,track,spotify:track:4EwNG7uCvLEm5a6KgerCHf,0.0013,https://api.spotify.com/v1/audio-analysis/4EwNG7uCvLEm5a6KgerCHf,0.532,219760,0.925,4EwNG7uCvLEm5a6KgerCHf,0.306,7,0.508,-5.964,1,0.074,119.776,4,https://api.spotify.com/v1/tracks/4EwNG7uCvLEm5a6KgerCHf,audio_features,spotify:track:4EwNG7uCvLEm5a6KgerCHf,0.173
90,Seventeen,Sjowgren,226952,False,https://api.spotify.com/v1/tracks/1fWwxmWor6QbvBeLSV428F,1fWwxmWor6QbvBeLSV428F,Seventeen,18,,1,track,spotify:track:1fWwxmWor6QbvBeLSV428F,0.264,https://api.spotify.com/v1/audio-analysis/1fWwxmWor6QbvBeLSV428F,0.58,226952,0.665,1fWwxmWor6QbvBeLSV428F,0.0315,7,0.0695,-6.775,1,0.043,146.051,4,https://api.spotify.com/v1/tracks/1fWwxmWor6QbvBeLSV428F,audio_features,spotify:track:1fWwxmWor6QbvBeLSV428F,0.337
91,Built On Glass,Chet Faker,285290,False,https://api.spotify.com/v1/tracks/03qDVofuUUQSsSQCLWX0eF,03qDVofuUUQSsSQCLWX0eF,Gold,60,,5,track,spotify:track:03qDVofuUUQSsSQCLWX0eF,0.366,https://api.spotify.com/v1/audio-analysis/03qDVofuUUQSsSQCLWX0eF,0.676,285291,0.498,03qDVofuUUQSsSQCLWX0eF,0.00157,1,0.144,-9.374,1,0.0561,139.975,4,https://api.spotify.com/v1/tracks/03qDVofuUUQSsSQCLWX0eF,audio_features,spotify:track:03qDVofuUUQSsSQCLWX0eF,0.221
92,OK Computer,Radiohead,229120,False,https://api.spotify.com/v1/tracks/1bSpwPhAxZwlR2enJJsv7U,1bSpwPhAxZwlR2enJJsv7U,No Surprises,69,https://p.scdn.co/mp3-preview/de1369604de29117d80cfe277054c5d0d11ef732?cid=452833d434b043269289f61fa9bfbf09,10,track,spotify:track:1bSpwPhAxZwlR2enJJsv7U,0.0577,https://api.spotify.com/v1/audio-analysis/1bSpwPhAxZwlR2enJJsv7U,0.255,229120,0.393,1bSpwPhAxZwlR2enJJsv7U,0.00361,5,0.113,-10.654,1,0.0278,76.426,4,https://api.spotify.com/v1/tracks/1bSpwPhAxZwlR2enJJsv7U,audio_features,spotify:track:1bSpwPhAxZwlR2enJJsv7U,0.126
93,Wounded Rhymes,Lykke Li,228466,False,https://api.spotify.com/v1/tracks/336ZYcU6poBWi3s8yzRcAD,336ZYcU6poBWi3s8yzRcAD,I Follow Rivers,60,https://p.scdn.co/mp3-preview/5ad021fdf41ae85abf36cd10e1e82c860b6785f3?cid=452833d434b043269289f61fa9bfbf09,2,track,spotify:track:336ZYcU6poBWi3s8yzRcAD,0.475,https://api.spotify.com/v1/audio-analysis/336ZYcU6poBWi3s8yzRcAD,0.599,228467,0.533,336ZYcU6poBWi3s8yzRcAD,0.00153,9,0.235,-14.032,0,0.0472,122.262,4,https://api.spotify.com/v1/tracks/336ZYcU6poBWi3s8yzRcAD,audio_features,spotify:track:336ZYcU6poBWi3s8yzRcAD,0.609
94,"Can’t Let Go, Juno",Kishi Bashi,262680,False,https://api.spotify.com/v1/tracks/21BWdXsBx3CfHuuj36RWS5,21BWdXsBx3CfHuuj36RWS5,"Can’t Let Go, Juno",61,https://p.scdn.co/mp3-preview/61e48e3a2c380aadd065cd80471f1edbabe21860?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:21BWdXsBx3CfHuuj36RWS5,0.0907,https://api.spotify.com/v1/audio-analysis/21BWdXsBx3CfHuuj36RWS5,0.668,262680,0.822,21BWdXsBx3CfHuuj36RWS5,0.157,4,0.114,-7.206,1,0.051,95.001,4,https://api.spotify.com/v1/tracks/21BWdXsBx3CfHuuj36RWS5,audio_features,spotify:track:21BWdXsBx3CfHuuj36RWS5,0.485
95,Since I Left You,The Avalanches,261000,False,https://api.spotify.com/v1/tracks/516V4vS25xnGdVgkBWO6Wf,516V4vS25xnGdVgkBWO6Wf,Since I Left You,51,,1,track,spotify:track:516V4vS25xnGdVgkBWO6Wf,0.273,https://api.spotify.com/v1/audio-analysis/516V4vS25xnGdVgkBWO6Wf,0.522,261000,0.918,516V4vS25xnGdVgkBWO6Wf,0.0,7,0.688,-7.226,1,0.0576,102.791,4,https://api.spotify.com/v1/tracks/516V4vS25xnGdVgkBWO6Wf,audio_features,spotify:track:516V4vS25xnGdVgkBWO6Wf,0.543
96,Treats,Sleigh Bells,229893,False,https://api.spotify.com/v1/tracks/1iw4yy8dDH9TcSEcOEWVnO,1iw4yy8dDH9TcSEcOEWVnO,Rill Rill,46,https://p.scdn.co/mp3-preview/2339aaf765cf5a9a413cff382ed4b40260f88d21?cid=452833d434b043269289f61fa9bfbf09,7,track,spotify:track:1iw4yy8dDH9TcSEcOEWVnO,0.0356,https://api.spotify.com/v1/audio-analysis/1iw4yy8dDH9TcSEcOEWVnO,0.483,229893,0.804,1iw4yy8dDH9TcSEcOEWVnO,1.6e-06,8,0.0736,-3.452,1,0.0501,73.048,4,https://api.spotify.com/v1/tracks/1iw4yy8dDH9TcSEcOEWVnO,audio_features,spotify:track:1iw4yy8dDH9TcSEcOEWVnO,0.803
97,Wolfgang Amadeus Phoenix,Phoenix,185106,False,https://api.spotify.com/v1/tracks/2BW8xmYgAXFOzULQRNxiNh,2BW8xmYgAXFOzULQRNxiNh,Armistice,52,,10,track,spotify:track:2BW8xmYgAXFOzULQRNxiNh,0.0377,https://api.spotify.com/v1/audio-analysis/2BW8xmYgAXFOzULQRNxiNh,0.579,185107,0.799,2BW8xmYgAXFOzULQRNxiNh,3.42e-05,9,0.0862,-6.769,0,0.0315,149.964,4,https://api.spotify.com/v1/tracks/2BW8xmYgAXFOzULQRNxiNh,audio_features,spotify:track:2BW8xmYgAXFOzULQRNxiNh,0.645
98,I See You,The xx,224133,False,https://api.spotify.com/v1/tracks/5CPqOpKSk0QcJ3dGdaWcRB,5CPqOpKSk0QcJ3dGdaWcRB,On Hold,74,https://p.scdn.co/mp3-preview/053920f48e98d5cc0cb3de9b1ae69fe01c9f865c?cid=452833d434b043269289f61fa9bfbf09,8,track,spotify:track:5CPqOpKSk0QcJ3dGdaWcRB,0.0522,https://api.spotify.com/v1/audio-analysis/5CPqOpKSk0QcJ3dGdaWcRB,0.723,224133,0.669,5CPqOpKSk0QcJ3dGdaWcRB,0.192,0,0.109,-6.784,1,0.0348,125.051,4,https://api.spotify.com/v1/tracks/5CPqOpKSk0QcJ3dGdaWcRB,audio_features,spotify:track:5CPqOpKSk0QcJ3dGdaWcRB,0.332
99,An Awesome Wave,alt-J,227080,False,https://api.spotify.com/v1/tracks/3n69hLUdIsSa1WlRmjMZlW,3n69hLUdIsSa1WlRmjMZlW,Breezeblocks,71,https://p.scdn.co/mp3-preview/ce959086c6a1a2a518365b664f6e2ce9070366eb?cid=452833d434b043269289f61fa9bfbf09,4,track,spotify:track:3n69hLUdIsSa1WlRmjMZlW,0.096,https://api.spotify.com/v1/audio-analysis/3n69hLUdIsSa1WlRmjMZlW,0.616,227080,0.656,3n69hLUdIsSa1WlRmjMZlW,0.000879,5,0.205,-7.298,1,0.0344,150.071,4,https://api.spotify.com/v1/tracks/3n69hLUdIsSa1WlRmjMZlW,audio_features,spotify:track:3n69hLUdIsSa1WlRmjMZlW,0.283
