,album,artists,duration_ms,explicit,href,id,name,popularity,preview_url,track_number,type,uri,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
21,H.O.L.Y.,Florida Georgia Line,196960,False,https://api.spotify.com/v1/tracks/19PJf5HzeiVW0mdk82Swmn,19PJf5HzeiVW0mdk82Swmn,H.O.L.Y.,19,,1,track,spotify:track:19PJf5HzeiVW0mdk82Swmn,0.361,https://api.spotify.com/v1/audio-analysis/19PJf5HzeiVW0mdk82Swmn,0.526,196960,0.661,19PJf5HzeiVW0mdk82Swmn,0.0,7,0.087,-3.828,0,0.0333,78.132,4,https://api.spotify.com/v1/tracks/19PJf5HzeiVW0mdk82Swmn,audio_features,spotify:track:19PJf5HzeiVW0mdk82Swmn,0.56
22,Ripcord,Keith Urban,230600,False,https://api.spotify.com/v1/tracks/6wycnu8FWXsj68ig7BEot9,6wycnu8FWXsj68ig7BEot9,Blue Ain't Your Color,75,,7,track,spotify:track:6wycnu8FWXsj68ig7BEot9,0.606,https://api.spotify.com/v1/audio-analysis/6wycnu8FWXsj68ig7BEot9,0.686,230600,0.417,6wycnu8FWXsj68ig7BEot9,1.79e-06,7,0.0844,-7.787,1,0.0363,82.407,3,https://api.spotify.com/v1/tracks/6wycnu8FWXsj68ig7BEot9,audio_features,spotify:track:6wycnu8FWXsj68ig7BEot9,0.45
23,Bring You Back,Brett Eldredge,179293,False,https://api.spotify.com/v1/tracks/3un2KQUaQ2brEpd8dK93wI,3un2KQUaQ2brEpd8dK93wI,Beat Of The Music,63,https://p.scdn.co/mp3-preview/2990273cbb8dc08999c4c73e286c5f654e3bc561?cid=452833d434b043269289f61fa9bfbf09,7,track,spotify:track:3un2KQUaQ2brEpd8dK93wI,0.00898,https://api.spotify.com/v1/audio-analysis/3un2KQUaQ2brEpd8dK93wI,0.629,179293,0.808,3un2KQUaQ2brEpd8dK93wI,9.06e-06,9,0.0751,-4.125,1,0.0269,110.001,4,https://api.spotify.com/v1/tracks/3un2KQUaQ2brEpd8dK93wI,audio_features,spotify:track:3un2KQUaQ2brEpd8dK93wI,0.777
24,High Noon,Jerrod Niemann,224813,False,https://api.spotify.com/v1/tracks/3M31S6f0z8S3nkFh3eS06W,3M31S6f0z8S3nkFh3eS06W,Drink to That All Night,65,https://p.scdn.co/mp3-preview/3e1f057daa61f7a1e102d23a3dda49646b821482?cid=452833d434b043269289f61fa9bfbf09,3,track,spotify:track:3M31S6f0z8S3nkFh3eS06W,0.0325,https://api.spotify.com/v1/audio-analysis/3M31S6f0z8S3nkFh3eS06W,0.639,224813,0.846,3M31S6f0z8S3nkFh3eS06W,0.0,9,0.116,-6.184,0,0.0439,115.965,4,https://api.spotify.com/v1/tracks/3M31S6f0z8S3nkFh3eS06W,audio_features,spotify:track:3M31S6f0z8S3nkFh3eS06W,0.476
25,Ignite the Night (Party Edition),Chase Rice,241240,True,https://api.spotify.com/v1/tracks/2IDZZPDo5t7E5PE8Gv2I28,2IDZZPDo5t7E5PE8Gv2I28,Ride (feat. Macy Maloy),13,,18,track,spotify:track:2IDZZPDo5t7E5PE8Gv2I28,0.0354,https://api.spotify.com/v1/audio-analysis/2IDZZPDo5t7E5PE8Gv2I28,0.666,241240,0.721,2IDZZPDo5t7E5PE8Gv2I28,0.0,10,0.122,-6.347,1,0.0318,115.039,4,https://api.spotify.com/v1/tracks/2IDZZPDo5t7E5PE8Gv2I28,audio_features,spotify:track:2IDZZPDo5t7E5PE8Gv2I28,0.34
26,Anything Goes,Florida Georgia Line,230586,False,https://api.spotify.com/v1/tracks/2KklDCzQYLA5YtOL3lbQbH,2KklDCzQYLA5YtOL3lbQbH,Dirt,47,,4,track,spotify:track:2KklDCzQYLA5YtOL3lbQbH,0.0632,https://api.spotify.com/v1/audio-analysis/2KklDCzQYLA5YtOL3lbQbH,0.545,230587,0.875,2KklDCzQYLA5YtOL3lbQbH,1.17e-05,2,0.118,-4.174,1,0.0464,121.959,4,https://api.spotify.com/v1/tracks/2KklDCzQYLA5YtOL3lbQbH,audio_features,spotify:track:2KklDCzQYLA5YtOL3lbQbH,0.607
27,Crickets,Joe Nichols,230706,False,https://api.spotify.com/v1/tracks/0uRlP6bHbSgBGklmaCMqG7,0uRlP6bHbSgBGklmaCMqG7,Yeah,65,https://p.scdn.co/mp3-preview/279cf907390f4abd4ff2a7678507bef22fd3a9e5?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:0uRlP6bHbSgBGklmaCMqG7,0.00647,https://api.spotify.com/v1/audio-analysis/0uRlP6bHbSgBGklmaCMqG7,0.414,230707,0.843,0uRlP6bHbSgBGklmaCMqG7,1.52e-05,11,0.194,-4.638,1,0.0531,165.713,4,https://api.spotify.com/v1/tracks/0uRlP6bHbSgBGklmaCMqG7,audio_features,spotify:track:0uRlP6bHbSgBGklmaCMqG7,0.596
28,Montevallo,Sam Hunt,310306,False,https://api.spotify.com/v1/tracks/4nrtux8xl5lYegU8II5rAQ,4nrtux8xl5lYegU8II5rAQ,Single For The Summer,65,,5,track,spotify:track:4nrtux8xl5lYegU8II5rAQ,0.00106,https://api.spotify.com/v1/audio-analysis/4nrtux8xl5lYegU8II5rAQ,0.553,310307,0.856,4nrtux8xl5lYegU8II5rAQ,0.0,8,0.27,-6.316,0,0.0465,155.877,4,https://api.spotify.com/v1/tracks/4nrtux8xl5lYegU8II5rAQ,audio_features,spotify:track:4nrtux8xl5lYegU8II5rAQ,0.474
29,Two Lanes Of Freedom,"Tim McGraw, Taylor Swift, Keith Urban",279066,False,https://api.spotify.com/v1/tracks/60hGQrn24APqEFSLObLeDc,60hGQrn24APqEFSLObLeDc,Highway Don't Care,54,,13,track,spotify:track:60hGQrn24APqEFSLObLeDc,0.0251,https://api.spotify.com/v1/audio-analysis/60hGQrn24APqEFSLObLeDc,0.381,279067,0.783,60hGQrn24APqEFSLObLeDc,0.0,2,0.0867,-5.287,1,0.0444,78.905,4,https://api.spotify.com/v1/tracks/60hGQrn24APqEFSLObLeDc,audio_features,spotify:track:60hGQrn24APqEFSLObLeDc,0.478
30,How Country Feels,Randy Houser,185093,False,https://api.spotify.com/v1/tracks/68A4qiCqD9y39N3WNEsJVD,68A4qiCqD9y39N3WNEsJVD,How Country Feels,69,https://p.scdn.co/mp3-preview/2886b6d192985243d5082d52f434cc4a9202e04f?cid=452833d434b043269289f61fa9bfbf09,9,track,spotify:track:68A4qiCqD9y39N3WNEsJVD,0.0458,https://api.spotify.com/v1/audio-analysis/68A4qiCqD9y39N3WNEsJVD,0.677,185093,0.847,68A4qiCqD9y39N3WNEsJVD,0.0,7,0.0763,-3.608,1,0.0396,104.944,4,https://api.spotify.com/v1/tracks/68A4qiCqD9y39N3WNEsJVD,audio_features,spotify:track:68A4qiCqD9y39N3WNEsJVD,0.814
